"FECHA","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","GRUPO"
"2022 Oct 13 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2022 Oct 14 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2022 Oct 14 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2022 Oct 14 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2022 Oct 20 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2022 Oct 20 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2022 Oct 21 12:00:00 AM","50","META","50001","VILLAVICENCIO","CLAN DEL GOLFO"
"2022 Oct 24 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2022 Oct 24 12:00:00 AM","68","SANTANDER","68081","BARRANCABERMEJA","CLAN DEL GOLFO"
"2022 Oct 25 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2022 Oct 25 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Oct 28 12:00:00 AM","27","CHOCO","27361","ISTMINA","CLAN DEL GOLFO"
"2022 Oct 28 12:00:00 AM","50","META","50330","MESETAS","GAOR"
"2022 Nov 01 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","GAOR"
"2022 Nov 03 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","GAOR"
"2022 Nov 03 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","GAOR"
"2022 Nov 03 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Nov 04 12:00:00 AM","13","BOLIVAR","13670","SAN PABLO","CLAN DEL GOLFO"
"2022 Nov 04 12:00:00 AM","68","SANTANDER","68081","BARRANCABERMEJA","GAOR"
"2022 Nov 10 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2022 Nov 10 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2022 Nov 10 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","CLAN DEL GOLFO"
"2022 Nov 11 12:00:00 AM","68","SANTANDER","68001","BUCARAMANGA","GAOR"
"2022 Nov 15 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Nov 15 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Nov 15 12:00:00 AM","05","ANTIOQUIA","05172","CHIGORODO","CLAN DEL GOLFO"
"2022 Nov 15 12:00:00 AM","52","NARIÑO","52356","IPIALES","GAOR"
"2022 Nov 15 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Nov 16 12:00:00 AM","25","CUNDINAMARCA","25269","FACATATIVA","GAOR"
"2022 Nov 17 12:00:00 AM","19","CAUCA","19364","JAMBALO","GAOR"
"2022 Nov 17 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Nov 17 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Nov 21 12:00:00 AM","19","CAUCA","19075","BALBOA","GAOR"
"2022 Nov 21 12:00:00 AM","19","CAUCA","19075","BALBOA","GAOR"
"2022 Nov 21 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Nov 21 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Nov 21 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2022 Nov 21 12:00:00 AM","19","CAUCA","19075","BALBOA","GAOR"
"2022 Nov 21 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Nov 22 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","GAOR"
"2022 Nov 22 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","CLAN DEL GOLFO"
"2022 Nov 22 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Nov 23 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2022 Nov 24 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Nov 25 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2022 Nov 28 12:00:00 AM","85","CASANARE","85250","PAZ DE ARIPORO","GAOR"
"2022 Nov 28 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2022 Nov 28 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2022 Nov 28 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2022 Nov 29 12:00:00 AM","19","CAUCA","19392","LA SIERRA","GAOR"
"2022 Nov 29 12:00:00 AM","19","CAUCA","19392","LA SIERRA","GAOR"
"2022 Nov 29 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Nov 29 12:00:00 AM","19","CAUCA","19622","ROSAS","GAOR"
"2022 Nov 29 12:00:00 AM","41","HUILA","41551","PITALITO","GAOR"
"2022 Nov 30 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2022 Nov 30 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2022 Nov 30 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2022 Nov 30 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2022 Nov 30 12:00:00 AM","85","CASANARE","85001","YOPAL","GAOR"
"2022 Nov 30 12:00:00 AM","13","BOLIVAR","13030","ALTOS DEL ROSARIO","CLAN DEL GOLFO"
"2022 Nov 30 12:00:00 AM","13","BOLIVAR","13430","MAGANGUE","CLAN DEL GOLFO"
"2022 Dec 01 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 01 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","CLAN DEL GOLFO"
"2022 Dec 01 12:00:00 AM","05","ANTIOQUIA","05790","TARAZA","CLAN DEL GOLFO"
"2022 Dec 02 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 02 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 02 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 02 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 02 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2022 Dec 02 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Dec 05 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2022 Dec 05 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 05 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 05 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 05 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 05 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Dec 05 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2022 Dec 05 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Dec 05 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 05 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2022 Dec 06 12:00:00 AM","86","PUTUMAYO","86573","LEGUIZAMO","GAOR"
"2022 Dec 07 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2022 Dec 09 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 12 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","GAOR"
"2022 Dec 12 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2022 Dec 12 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","GAOR"
"2022 Dec 13 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 13 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 13 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 13 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","GAOR"
"2022 Dec 14 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2022 Dec 14 12:00:00 AM","73","TOLIMA","73001","IBAGUE","GAOR"
"2022 Dec 15 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Dec 16 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Dec 16 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Dec 16 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Dec 19 12:00:00 AM","19","CAUCA","19532","PATIA","GAOR"
"2022 Dec 19 12:00:00 AM","19","CAUCA","19532","PATIA","GAOR"
"2022 Dec 19 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 19 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2022 Dec 20 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 20 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 20 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 20 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 20 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 20 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Dec 21 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","CLAN DEL GOLFO"
"2023 Jan 02 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2023 Jan 02 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2023 Jan 02 12:00:00 AM","63","QUINDIO","63401","LA TEBAIDA","GAOR"
"2023 Jan 02 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 Jan 03 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Jan 04 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","GAOR"
"2023 Jan 10 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","CLAN DEL GOLFO"
"2023 Jan 11 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2023 Jan 11 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2023 Jan 11 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2023 Jan 11 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2023 Jan 11 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2023 Jan 12 12:00:00 AM","52","NARIÑO","52435","MALLAMA","GAOR"
"2023 Jan 12 12:00:00 AM","52","NARIÑO","52540","POLICARPA","GAOR"
"2023 Jan 12 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2023 Jan 18 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2023 Jan 18 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2023 Jan 20 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","GAOR"
"2023 Jan 24 12:00:00 AM","86","PUTUMAYO","86573","LEGUIZAMO","GAOR"
"2023 Jan 25 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Jan 25 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 Jan 25 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2023 Jan 26 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2023 Jan 26 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2023 Jan 26 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2023 Jan 30 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2023 Jan 30 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2023 Jan 30 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2023 Feb 01 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2023 Feb 02 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2023 Feb 03 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2023 Feb 03 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2023 Feb 06 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Feb 06 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2023 Feb 06 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 Feb 06 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 Feb 06 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Feb 06 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Feb 07 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","CLAN DEL GOLFO"
"2023 Feb 07 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","GAOR"
"2023 Feb 08 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Feb 09 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2023 Feb 09 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2023 Feb 09 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2023 Feb 09 12:00:00 AM","63","QUINDIO","63001","ARMENIA","GAOR"
"2023 Feb 10 12:00:00 AM","27","CHOCO","27491","NOVITA","CLAN DEL GOLFO"
"2023 Feb 10 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Feb 10 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2023 Feb 13 12:00:00 AM","18","CAQUETA","18756","SOLANO","GAOR"
"2023 Feb 14 12:00:00 AM","95","GUAVIARE","95015","CALAMAR","GAOR"
"2023 Feb 14 12:00:00 AM","95","GUAVIARE","95015","CALAMAR","GAOR"
"2023 Feb 15 12:00:00 AM","20","CESAR","20001","VALLEDUPAR","CLAN DEL GOLFO"
"2023 Feb 16 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Feb 17 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Feb 17 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2023 Feb 17 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2023 Feb 20 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Feb 20 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2023 Feb 20 12:00:00 AM","41","HUILA","41001","NEIVA","GAOR"
"2023 Feb 20 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 Feb 21 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2023 Feb 21 12:00:00 AM","27","CHOCO","27361","ISTMINA","CLAN DEL GOLFO"
"2023 Feb 22 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2023 Feb 24 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2023 Feb 24 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2023 Feb 24 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2023 Feb 24 12:00:00 AM","50","META","50350","LA MACARENA","GAOR"
"2023 Feb 27 12:00:00 AM","27","CHOCO","27077","BAJO BAUDO","CLAN DEL GOLFO"
"2023 Feb 27 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","CLAN DEL GOLFO"
"2023 Feb 28 12:00:00 AM","52","NARIÑO","52356","IPIALES","GAOR"
"2023 Mar 01 12:00:00 AM","05","ANTIOQUIA","05854","VALDIVIA","CLAN DEL GOLFO"
"2023 Mar 01 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2023 Mar 01 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2023 Mar 02 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2023 Mar 03 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2023 Mar 06 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2023 Mar 06 12:00:00 AM","41","HUILA","41551","PITALITO","GAOR"
"2023 Mar 07 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Mar 07 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2023 Mar 07 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","GAOR"
"2023 Mar 09 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","GAOR"
"2023 Mar 10 12:00:00 AM","70","SUCRE","70215","COROZAL","CLAN DEL GOLFO"
"2023 Mar 10 12:00:00 AM","52","NARIÑO","52540","POLICARPA","GAOR"
"2023 Mar 13 12:00:00 AM","73","TOLIMA","73001","IBAGUE","GAOR"
"2023 Mar 16 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Mar 16 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Mar 21 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2023 Mar 22 12:00:00 AM","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","GAOR"
"2023 Mar 24 12:00:00 AM","86","PUTUMAYO","86001","MOCOA","GAOR"
"2023 Mar 24 12:00:00 AM","86","PUTUMAYO","86001","MOCOA","GAOR"
"2023 Mar 24 12:00:00 AM","81","ARAUCA","81736","SARAVENA","GAOR"
"2023 Mar 24 12:00:00 AM","20","CESAR","20400","LA JAGUA DE IBIRICO","CLAN DEL GOLFO"
"2023 Mar 27 12:00:00 AM","18","CAQUETA","18256","EL PAUJIL","GAOR"
"2023 Mar 27 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Mar 28 12:00:00 AM","47","MAGDALENA","47245","EL BANCO","CLAN DEL GOLFO"
"2023 Mar 28 12:00:00 AM","23","CORDOBA","23580","PUERTO LIBERTADOR","CLAN DEL GOLFO"
"2023 Mar 28 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2023 Mar 29 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2023 Mar 29 12:00:00 AM","66","RISARALDA","66001","PEREIRA","GAOR"
"2023 Mar 30 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2023 Mar 30 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2023 Mar 31 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","GAOR"
"2023 Mar 31 12:00:00 AM","41","HUILA","41001","NEIVA","GAOR"
"2023 Mar 31 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 Mar 31 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","CLAN DEL GOLFO"
"2023 Mar 31 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2023 Mar 31 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2023 Apr 03 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2023 Apr 03 12:00:00 AM","81","ARAUCA","81736","SARAVENA","GAOR"
"2023 Apr 04 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2023 Apr 04 12:00:00 AM","20","CESAR","20001","VALLEDUPAR","CLAN DEL GOLFO"
"2023 Apr 04 12:00:00 AM","20","CESAR","20001","VALLEDUPAR","CLAN DEL GOLFO"
"2023 Apr 04 12:00:00 AM","85","CASANARE","85001","YOPAL","CLAN DEL GOLFO"
"2023 Apr 17 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2023 Apr 18 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2023 Apr 18 12:00:00 AM","05","ANTIOQUIA","05495","NECHI","CLAN DEL GOLFO"
"2023 Apr 18 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","GAOR"
"2023 Apr 18 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2023 Apr 19 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Apr 19 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Apr 19 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Apr 19 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Apr 19 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Apr 19 12:00:00 AM","19","CAUCA","19256","EL TAMBO","GAOR"
"2023 Apr 19 12:00:00 AM","19","CAUCA","19256","EL TAMBO","GAOR"
"2023 Apr 19 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2023 Apr 19 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2023 Apr 19 12:00:00 AM","19","CAUCA","19256","EL TAMBO","GAOR"
"2023 Apr 19 12:00:00 AM","19","CAUCA","19256","EL TAMBO","GAOR"
"2023 Apr 20 12:00:00 AM","20","CESAR","20001","VALLEDUPAR","CLAN DEL GOLFO"
"2023 Apr 20 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2023 Apr 20 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 Apr 20 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 Apr 20 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2023 Apr 20 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2023 Apr 20 12:00:00 AM","25","CUNDINAMARCA","25120","CABRERA","GAOR"
"2023 Apr 21 12:00:00 AM","85","CASANARE","85001","YOPAL","GAOR"
"2023 Apr 27 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2023 Apr 27 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 Apr 28 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2023 May 02 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","CLAN DEL GOLFO"
"2023 May 02 12:00:00 AM","81","ARAUCA","81736","SARAVENA","GAOR"
"2023 May 03 12:00:00 AM","05","ANTIOQUIA","05790","TARAZA","CLAN DEL GOLFO"
"2023 May 03 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","GAOR"
"2023 May 03 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","GAOR"
"2023 May 05 12:00:00 AM","13","BOLIVAR","13433","MAHATES","CLAN DEL GOLFO"
"2023 May 05 12:00:00 AM","13","BOLIVAR","13433","MAHATES","CLAN DEL GOLFO"
"2023 May 05 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 May 05 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2023 May 08 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2023 May 10 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","GAOR"
"2023 May 12 12:00:00 AM","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","GAOR"
"2023 May 12 12:00:00 AM","20","CESAR","20238","EL COPEY","CLAN DEL GOLFO"
"2023 May 12 12:00:00 AM","20","CESAR","20238","EL COPEY","CLAN DEL GOLFO"
"2023 May 12 12:00:00 AM","20","CESAR","20238","EL COPEY","CLAN DEL GOLFO"
"2023 May 12 12:00:00 AM","20","CESAR","20238","EL COPEY","CLAN DEL GOLFO"
"2023 May 12 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2023 May 15 12:00:00 AM","85","CASANARE","85001","YOPAL","GAOR"
"2023 May 15 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2023 May 15 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2023 May 15 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2023 May 15 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2023 May 15 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2023 May 15 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2023 May 15 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2023 May 15 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2023 May 16 12:00:00 AM","47","MAGDALENA","47245","EL BANCO","CLAN DEL GOLFO"
"2023 May 16 12:00:00 AM","25","CUNDINAMARCA","25839","UBALA","GAOR"
"2023 May 17 12:00:00 AM","25","CUNDINAMARCA","25269","FACATATIVA","GAOR"
"2023 May 17 12:00:00 AM","86","PUTUMAYO","86001","MOCOA","GAOR"
"2023 May 17 12:00:00 AM","86","PUTUMAYO","86001","MOCOA","GAOR"
"2023 May 17 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","CLAN DEL GOLFO"
"2023 May 17 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2023 May 18 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2023 May 19 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","GAOR"
"2023 May 24 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2023 May 24 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2023 May 24 12:00:00 AM","85","CASANARE","85001","YOPAL","GAOR"
"2023 May 25 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2023 May 25 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2023 May 26 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","GAOR"
